9154 26242
5552 1286 846
6833 5995 -180
5373 3451 -656
3841 7469 218
1184 8591 296
204 2313 839
1047 7094 -261
6128 1844 -42
5862 5742 -406
2199 4628 -734
4122 1444 -358
7738 5443 -449
3611 8956 102
1560 3131 368
195 1967 -960
8806 8145 -365
3446 8915 774
345 3013 -858
8229 3500 -940
4413 7993 968
90 2210 346
8358 7196 -691
3516 2296 -628
8910 7524 268
6745 6799 -95
7432 586 929
6244 7045 -849
5046 2523 -867
5499 5655 -209
6573 6429 850
7544 491 -507
4979 8439 403
2693 3756 536
791 1945 377
5028 3405 240
1773 1704 -64
5 6953 490
8916 2978 -960
7125 9131 -563
5114 7105 -796
6226 1504 72
8420 3419 735
4820 5562 991
3965 1902 -873
6669 1777 40
5857 6987 -471
2027 8218 -174
2982 8597 784
2638 2367 -431
7 2372 559
8354 8822 967
4951 1017 -677
635 2844 -853
4563 4499 888
6672 2687 686
2417 4561 987
4044 4337 635
6591 9040 74
642 1720 390
7241 1678 -906
5727 3331 -396
2164 4905 -463
5747 1139 -173
4395 6341 -292
6620 6921 904
7838 3818 212
2591 6172 -199
7214 6489 -731
8997 5222 477
5289 4181 583
6270 909 -418
4475 1004 184
1854 5885 -298
350 5391 -177
8226 3492 10
1642 4931 -946
3576 5949 -819
5687 7859 -328
1779 8904 -108
9115 1700 109
7448 4862 -412
4053 1906 -732
3997 991 -390
7438 4029 815
1054 2829 961
2195 1707 -723
4008 3638 38
7775 5199 -990
8752 2304 396
1690 4682 -7
5162 8275 791
7708 8047 -961
6370 837 -627
541 6323 663
2344 1650 -830
2037 3888 -14
4184 7891 233
8721 5028 -116
7847 6225 545
2588 6729 -830
6930 1074 310
2071 5514 -302
17 4115 -842
2957 6453 68
1478 5410 -994
2575 5771 794
555 6020 -647
7269 1339 845
7537 7957 -790
5790 1592 -553
5483 6397 -426
5662 3776 128
5165 6686 -791
7368 5085 -240
3779 1786 982
3667 1509 -5
5935 7413 411
7497 9024 -948
2239 3161 90
2580 5946 -813
8987 5402 311
7740 44 176
5600 6601 477
7674 5323 686
5278 5612 -147
8658 438 374
9101 7225 532
3179 8582 -319
5066 3882 -851
7151 4902 397
312 1996 -202
2950 8110 -985
6717 3909 -829
5814 8353 -737
6518 957 -724
3051 1229 -600
2045 5990 -255
5478 7052 -144
4950 1778 -202
4085 385 906
6505 7213 259
4848 945 -471
2115 933 604
2020 1680 759
8050 2894 761
5480 5807 -213
4316 3262 3
2416 1757 -511
5039 1684 803
7883 8785 4
6229 9034 669
3504 5241 41
5589 7245 335
5995 6549 470
3857 4721 793
4495 8294 -859
2603 1842 -136
1588 8277 487
3094 3981 108
4853 2503 -903
6564 3059 283
6057 322 -892
990 1459 -551
3049 6024 -214
108 5015 -812
4804 2058 936
1083 2226 -96
4893 7058 -238
1577 369 -442
5267 1903 -557
7207 4598 -880
3493 5278 -653
5684 8077 897
3924 7389 15
5875 2696 -108
8202 8910 -931
6806 8088 659
8378 7462 358
8361 4660 -863
5643 8584 986
8042 4910 728
2690 7184 292
5029 6020 -367
7898 8979 121
2059 926 -183
6498 647 -690
6307 7850 -551
113 1154 -658
2398 3353 718
8899 2425 -260
2143 3518 242
3158 1247 -910
3526 2325 378
4638 7039 65
7259 4601 107
7114 1870 313
1958 1716 -766
1530 8543 997
8468 8956 161
3530 4701 -743
5839 3323 63
1548 4580 -82
5320 7680 675
1110 4784 -411
8263 6980 -39
8822 2719 -788
6537 8874 578
7433 7312 -452
6999 137 -305
2224 1191 218
206 495 366
2205 4436 -261
4482 977 390
3777 4198 -348
1685 2545 -893
225 279 320
6736 765 -924
7029 5374 576
1810 6542 498
7299 2248 609
4950 7553 -371
1832 5226 -472
7582 1739 -660
6810 6148 -768
6823 4167 100
1604 8125 -118
8636 4407 -256
2877 1827 -748
147 8115 -548
8060 2226 -487
279 6630 125
652 3636 -823
2732 3861 -172
6262 2294 637
366 3167 -577
3220 5337 -925
1322 3779 -234
4761 6767 737
8132 1266 932
6845 4968 -375
121 3256 359
3645 4825 -223
5345 6817 -976
4390 1836 960
1459 7832 103
8736 8611 -623
8775 2180 -879
5341 3879 745
7430 2511 594
871 8210 443
2232 3135 -614
4564 2309 -110
1189 5133 933
6281 8370 -159
7335 914 197
1526 3798 427
4514 2150 -622
3186 1189 -411
1229 4603 -555
1365 1945 -539
6428 7295 306
7499 7201 -750
2312 4988 -819
962 817 -882
3254 5735 -245
5489 2354 -954
5772 745 -51
7608 4204 827
5978 396 837
9082 2868 427
8887 7993 840
3399 2277 -721
4903 2612 732
6910 2796 319
8530 5251 386
5062 7925 -686
4563 7168 339
1090 3647 -111
1365 6220 741
6561 8202 -730
3745 5473 -44
7023 8251 -467
8388 4500 -735
3279 2907 392
1764 8439 -204
2335 6547 -192
296 8470 605
6951 4401 186
1411 1987 -693
2702 2929 758
9096 1583 883
791 3045 208
1584 6859 801
4979 2893 373
1901 3398 105
5502 8089 317
1920 714 -210
3356 7221 -699
7829 1029 -349
8650 1842 826
8743 3830 -321
7963 7507 220
6884 4116 -151
7181 3110 -420
8518 7315 554
3085 5118 537
6346 3009 -701
195 5538 798
5890 4727 987
1074 5542 -323
1078 1472 -259
5718 4047 -125
3456 3427 -794
862 6330 509
3603 4892 -226
6265 6565 196
7657 5657 -264
387 8172 -694
1615 6419 -422
1372 1340 284
3378 1148 -21
568 7037 -390
1230 3343 472
996 7071 531
4745 7136 -152
8118 4034 -49
8216 307 761
7855 6129 -38
6349 8983 -709
2081 2912 -533
9099 2670 -138
26 718 453
4755 1889 -863
7585 1291 137
6247 1271 -270
2263 8094 412
8380 6253 586
3988 73 -136
1862 2862 -855
1658 7874 982
6227 1414 -455
7155 2597 270
878 2150 720
6379 8457 374
6746 6443 4
5589 274 -282
5782 1593 -709
5489 9135 -804
165 4905 90
5861 2150 -420
6057 7986 849
3954 1991 579
717 8727 -665
5805 8269 830
3995 1902 91
1145 2688 854
7662 2389 365
1984 6912 -367
4441 3391 -706
1668 9078 -448
1538 7543 904
6285 397 850
5543 5521 -198
3129 6730 -509
8033 650 301
5807 426 53
57 7991 705
297 6116 489
1340 6972 -607
2370 7736 -588
1711 4010 -888
8963 8883 821
6033 5482 -80
1804 9094 -931
5030 5889 -870
164 748 -901
6537 7049 -826
1686 7554 458
8893 475 -454
4180 6563 145
2092 4888 799
4377 2145 -672
2090 6957 -662
5415 9122 498
1703 4361 -852
7043 5109 -11
8936 2460 -584
8900 6280 157
2600 3929 943
6700 7743 587
8870 567 365
7279 7662 -549
2242 8887 -200
6343 1467 196
6007 8182 -107
7442 8956 -776
1153 1058 472
986 1035 -686
3297 741 -612
5236 6187 632
7549 3032 -396
4042 8304 427
8107 1399 -281
46 156 205
828 439 612
2212 5847 -784
5133 1733 430
4328 1627 -668
587 5089 -405
1956 6023 -976
1038 3530 256
2705 3069 511
6841 496 -179
6007 2121 -731
2591 7891 16
6070 8383 -957
547 4433 -835
4662 6989 203
2017 205 -276
3111 207 -378
3124 5136 -113
4265 5980 -983
500 6356 -52
3607 5130 -184
8978 252 973
5619 6362 713
1574 4349 -450
1523 1731 913
3161 6045 218
2571 6602 90
8302 2639 -59
1455 883 -147
8384 303 873
7093 4168 -762
6458 8488 -567
2391 2180 104
5636 4874 -366
5689 4544 135
317 520 954
1463 3907 126
4799 5821 -929
1397 8947 -790
476 6816 -888
4337 2332 -79
7650 5774 -719
4340 5086 -315
1855 6612 275
2446 1834 45
1656 8924 -134
7426 8005 -494
3736 144 -743
3088 2835 873
1271 8246 562
5352 94 155
7890 1531 -192
805 554 -128
3131 516 293
7991 1557 508
840 7202 712
2437 3410 -441
3233 6254 -311
6155 4977 -925
1157 9112 316
1632 5361 -348
7798 8906 455
4104 4043 913
6037 4293 -158
3311 5682 862
6586 1093 -186
9142 6795 -475
4555 7306 -77
3570 5352 845
1405 6134 -436
8908 3800 826
164 8257 851
1296 2596 -543
879 5082 663
6191 1432 470
1818 8945 453
8187 4548 -168
7491 955 610
6712 7077 -25
6528 1551 404
4632 4589 -869
4073 1833 60
2215 3953 -328
1711 2429 271
7212 6545 -377
1766 4060 667
989 5111 806
5911 6722 35
5599 4299 22
2830 7972 262
1290 2640 -492
1921 7599 721
1411 1819 41
2647 7158 -826
1471 5252 -161
8384 8937 -450
8222 6431 -650
8847 7482 801
99 6159 907
5491 1772 936
5320 4387 312
3290 4605 354
7865 1583 600
7629 5574 190
3347 1577 986
1850 1095 -756
6536 5155 817
2967 2677 -301
5367 8371 966
2848 1193 -951
8885 6604 -28
7532 6942 -654
1871 4240 -610
3448 4657 -513
8603 1939 969
2574 5497 -611
4365 115 -587
4578 5068 -190
5018 20 729
202 138 214
7802 4919 -156
7475 728 -13
7638 3787 -958
699 8682 261
456 8828 -215
7254 2865 -103
6576 7355 -904
3385 312 533
921 545 -955
5550 897 587
3726 951 -70
3737 8507 911
3859 6600 295
769 7568 768
6309 784 -574
7492 4318 -738
4444 1420 999
4473 7680 -94
1777 8537 138
76 4952 -135
3287 2474 572
8542 79 963
4108 523 -54
6741 2852 -636
8061 2822 406
1544 5865 -217
1663 8643 -776
2514 4031 -188
1695 6305 -640
1009 6184 -570
1076 4881 -829
2789 3769 312
2762 6233 -467
1363 3964 145
190 2130 -893
8763 7405 677
888 2043 113
4440 6872 405
2156 6806 -504
3720 4513 -323
2083 3817 -532
3435 8808 725
259 7837 -670
1651 8937 845
7513 5152 -897
2214 1357 98
327 1508 -5
8954 1166 -125
5276 8714 427
8237 6099 -658
5745 725 -578
6848 2700 -70
7756 7762 376
6096 8768 -820
5535 6148 253
4865 6013 -271
7870 8810 -320
4572 3720 546
6003 5773 -243
4231 3680 -628
8790 7612 875
4701 4000 -605
563 8598 -552
8063 7887 726
5153 4563 593
7668 3168 119
6121 6064 -654
9119 4417 -862
7312 8888 896
6703 16 -752
250 8488 -422
2181 1133 444
1634 8882 -164
4855 7810 834
6284 5300 -819
857 4444 -122
6214 4120 871
6254 6655 -792
5663 4762 165
4757 5066 936
7702 4315 -776
1169 6417 -249
7512 3439 -53
5668 5429 681
1234 3368 543
4841 8753 -940
2283 3996 941
5123 3085 766
6288 5352 150
4589 5259 692
2402 8086 -908
2255 5257 -463
7318 511 -519
6408 7483 -232
8538 933 43
6259 3974 288
1730 2868 647
5176 5671 -14
6309 5148 422
4249 3281 -270
1880 5845 46
8062 6896 851
1208 1988 -470
3697 6624 -965
5029 7603 151
1268 9063 746
4153 3983 912
6890 3214 375
2740 8661 -665
8427 4130 85
2543 8658 619
8469 1728 415
1441 7889 -24
26 3050 944
1620 1207 261
691 4176 -235
6871 4647 -358
4957 6726 674
8068 5568 188
359 4879 -596
2930 7603 -456
6054 2402 -247
2819 8129 986
1876 5140 299
6837 8392 284
5974 4056 349
4211 5165 23
2099 3197 584
1190 4575 -30
3817 3932 -792
3725 1108 673
2221 4361 -98
2246 2022 698
7692 5245 299
2088 7738 -21
4105 8282 -546
5286 8656 237
4818 3317 433
1608 5357 981
2998 2135 812
7856 2012 -555
7140 641 350
6603 7298 -350
6989 485 177
3437 4691 142
6834 1704 -514
3104 7511 -735
8154 1901 -424
5658 3921 403
3252 2480 -17
3615 8021 745
2123 9154 179
8218 5550 199
3984 8738 -324
7972 6314 -927
5320 133 382
1914 8985 472
3584 2920 610
5816 5118 -480
115 4989 645
2628 6262 -176
5621 2483 -197
458 7456 418
5848 1431 -3
6408 3518 -137
2099 2378 707
1553 617 194
2655 7902 139
243 877 -333
3607 4514 270
4362 8098 -793
6695 6079 -605
2068 807 37
2010 5517 -428
3942 2840 -69
3859 7775 851
9018 4652 -550
3059 5562 -30
6365 5135 976
3571 510 -274
7659 9021 772
4234 4611 -575
2431 5435 -201
438 8220 -323
1646 8691 -593
8156 5649 -498
3650 5295 78
522 1713 490
6975 4606 -167
4077 1869 -859
2154 60 944
1011 7428 35
779 2939 940
6430 6671 -494
7017 6071 -16
554 5156 -208
3022 6821 -636
6414 358 -956
2003 4138 -983
773 1359 -467
1696 1001 -431
1806 8891 357
2825 5969 863
4796 3156 -961
4058 8002 -631
6551 3306 670
1514 6459 920
3532 671 59
8313 3877 -449
6189 2246 814
7650 6008 -274
7506 2385 722
7134 7804 652
4372 683 -268
926 1375 893
5171 1956 -756
6346 6389 -7
2712 9045 -550
297 8816 -319
440 1032 -739
4561 3073 -345
1452 1325 632
3483 7604 -118
8119 644 -941
4730 2636 -762
4246 1743 -456
1924 682 -681
2509 9011 -74
681 3297 -507
1768 718 -706
1045 7695 -552
3724 8009 -426
1302 7349 894
5625 8836 -747
6843 5936 249
2992 2492 -84
3514 2338 229
5283 1280 68
2930 4158 -516
3519 8313 -186
3849 173 358
7005 6947 -914
4082 2926 -105
5163 8399 -742
6100 328 -960
4994 2192 -171
8139 6349 204
4549 6903 -526
2387 2032 674
1543 7127 -998
3116 920 108
469 945 -824
6755 5893 -473
5955 7377 445
445 4216 977
4869 6625 733
4298 9079 -266
4057 1613 886
1329 6321 76
8725 5323 -489
8313 6299 -401
4540 4615 -329
8218 474 -401
8106 7533 356
2360 418 620
5276 4781 -924
4586 766 -936
1021 605 31
8909 6319 -790
513 4974 930
2439 2479 102
8556 6264 708
4254 8380 -325
3155 7504 916
7805 4495 -220
4271 2192 -538
7659 908 -774
9021 3987 509
6199 6874 -586
8916 6802 -84
1358 5896 526
4770 615 779
3933 2667 -633
3189 5645 881
8094 6601 -71
2478 3104 -581
736 4102 -996
6352 7651 -500
4171 4371 963
6374 1207 333
4346 5641 833
2569 7090 -728
1759 6347 134
1092 3158 -657
8782 8609 195
1250 545 819
4212 1360 -249
836 1153 -799
707 147 -709
6598 2369 -841
9016 472 883
51 9081 204
6546 5191 -246
3760 930 -33
2841 7414 786
4458 5794 -47
6194 6785 13
3439 5886 -420
5818 1904 921
3873 5081 316
8195 5738 -535
6789 2265 -363
6359 2057 -412
752 2935 592
7001 8039 -241
6795 8954 134
7752 4017 352
8053 7870 943
981 4797 800
6420 6406 774
1088 4586 -833
1010 6488 -922
1286 6579 306
1223 7191 -8
6392 2841 99
2220 5022 -159
3633 220 328
4596 2824 695
3246 1634 -171
2252 5783 -517
8661 6093 416
6789 301 983
3584 4207 -107
6081 9112 -264
3587 3238 -146
5898 5352 -654
5831 6937 29
5141 1969 -359
1136 2354 -249
5978 2347 952
8942 3399 579
5540 2374 -164
2046 2490 924
51 541 457
1283 6277 -871
1009 364 -889
2360 7110 606
6082 7369 466
8948 6030 -679
6574 5734 -913
5217 8614 758
7296 6039 -849
2485 6856 614
2328 6316 518
2339 2952 822
2276 1841 942
6561 1449 359
5884 174 -737
2016 6249 -586
6999 7491 -179
902 4928 988
5706 8834 463
3853 2727 53
8663 408 491
7562 7355 897
3215 5180 721
3927 4786 777
4741 2052 28
9138 3369 -137
3162 2386 939
2499 6941 36
2364 4543 523
6177 2025 788
2284 8707 15
5387 6459 637
1347 6739 409
3990 1274 -353
1579 268 -319
3871 900 275
7045 3488 -692
5632 7445 -403
839 2401 -624
3535 4970 -79
6480 1651 -573
4981 6445 -761
1478 2092 372
1097 2369 662
3767 7131 514
5965 6313 -493
4319 6634 14
8570 5393 -623
6526 7333 904
8730 5633 595
787 596 34
2820 2851 626
7314 1144 -584
246 8188 597
2531 606 -615
8612 6925 669
1272 8543 -158
3669 5756 -651
6540 2971 818
4749 8241 -559
6269 3052 -651
5602 2418 922
5048 3713 -363
2434 6103 -908
1532 1919 -567
4248 121 170
2084 5785 -37
2082 120 514
1150 7251 -770
2237 2473 -801
9083 5775 -381
4044 8002 -989
6828 4261 -975
6144 1209 -852
3827 6584 107
4961 2125 -214
2811 4549 493
7138 2821 503
1443 538 -251
5707 1727 -912
4664 3370 -686
4982 7337 275
6390 2594 195
2935 3975 649
7930 6697 306
7894 4767 341
360 2395 -671
2204 2326 -762
642 3913 -669
5203 5348 472
5074 8033 -339
182 6840 553
2423 3229 -896
6788 1218 -75
8823 5115 215
8532 823 747
6963 4350 -423
1646 8747 -839
263 4636 479
1918 8902 -133
6205 8780 135
572 5958 -800
3219 4514 -386
2030 5839 -961
2579 610 302
7162 438 -308
2908 1906 327
4138 6464 590
6075 2323 -579
5862 286 785
7451 7080 297
546 3945 -285
3234 485 954
1924 6067 363
4858 803 366
2299 6627 -794
5002 2510 618
8989 8195 456
53 7057 -579
8823 3601 233
3638 7928 -741
671 5095 -450
6455 3273 -393
1742 4651 163
1730 5634 552
1236 2226 -470
2177 5631 -590
6034 1605 439
5129 3208 566
2017 1071 587
7798 3504 48
2531 426 504
322 8447 517
96 171 -460
2946 7378 415
68 981 85
234 3506 643
2985 3729 470
9150 8900 -528
8976 3097 -34
9016 3502 -415
2731 8161 -561
1666 5650 664
6843 6622 679
4467 917 -333
6775 8821 -967
5635 2575 865
8646 1917 -75
4293 7714 -578
6405 3503 369
771 3019 -935
8014 7657 -450
1140 1792 480
6620 4587 -419
3013 2555 732
2027 4618 33
3391 917 185
6603 260 754
6312 1149 -935
1686 2840 496
8102 8123 -256
3812 1990 -780
8364 1722 -39
6562 3561 -308
1051 88 -600
7892 1561 -806
5023 7521 -879
802 4416 -844
2337 4604 113
5186 2283 49
4963 3738 -240
3849 3663 371
3460 3009 715
1223 1619 232
7954 3569 929
2890 3132 596
4417 2243 -137
3343 8209 927
6643 2333 -42
8786 7007 411
6667 3455 -820
6430 6629 528
7387 2399 -265
7744 3323 -897
7516 3527 783
1957 3479 -610
4064 7886 -25
1689 7925 402
5443 1124 -63
8070 4759 879
2029 6225 -513
8685 7618 469
7646 5214 -699
3917 5938 -256
1942 2332 278
1882 8057 463
938 1194 176
311 8907 921
5923 3360 -915
1668 8773 -539
2659 4916 -344
4554 2916 -341
6592 2343 550
6548 4902 -610
1110 1630 950
1242 7206 600
1867 1838 195
2193 2055 -566
7734 5873 -504
2634 5458 426
7874 7803 584
2542 8521 -603
3536 3317 -49
4838 10 -107
9090 7861 -333
4651 9118 908
7087 4145 139
8786 3503 -574
1542 7118 544
953 6746 -435
6284 3918 -387
3376 2185 -840
8196 3884 744
4768 103 505
7194 8878 -30
608 1601 -197
3293 4087 -292
8271 7875 -217
5587 5389 -555
8620 790 -534
1779 7017 -104
4241 7415 -548
5247 8678 554
4482 4574 -956
5675 7950 -216
1878 4494 -606
4068 5858 612
3843 2867 723
9127 8732 800
699 8965 388
3896 3942 -87
2043 5948 981
9050 4412 -138
1179 1000 928
1856 3613 -384
4973 6225 -785
6557 5473 61
4653 6013 -528
636 7351 229
727 8204 -87
3961 4856 -908
6903 4200 284
184 2486 296
3120 9146 -11
1482 2893 -906
8298 6311 906
3329 8459 -412
5478 6443 -542
4950 8364 -884
2049 3404 -392
8219 573 -912
997 6279 710
5531 1569 468
4739 3454 -554
4252 2104 610
8652 3122 -736
9151 2071 -682
5936 3611 -311
8369 2751 -198
1142 1444 330
3021 6369 -921
1429 3029 -978
7825 5041 548
1915 2223 -194
6617 7501 49
6466 1586 346
6513 8908 -267
596 3598 -879
8822 6154 740
4696 3399 -512
2891 5603 775
2696 5519 349
580 8910 669
4795 6725 -693
6478 4030 -779
2299 4155 -517
1927 4919 456
4121 1778 -425
8096 6507 462
6373 7107 926
2649 5045 -459
9101 2486 -364
8486 15 -546
5974 6989 496
4865 2924 309
6461 56 -899
9145 3462 564
8513 7135 652
4654 7470 134
5592 6472 -61
2874 435 -643
2533 1856 -752
3354 6533 -618
8433 7894 -338
7908 375 -910
393 4806 -342
8857 6606 -128
2004 2662 -414
1745 8094 704
4262 7576 499
5368 7987 -325
3746 7186 -409
7721 8024 -199
9134 6113 511
1259 8483 -851
5837 2727 -868
4597 7568 308
5799 6727 -354
7765 4332 806
5963 6898 -23
5076 9055 -864
3827 7525 -929
5316 3983 219
498 929 817
6875 8407 -928
1721 2993 -276
3171 7268 -18
7485 7755 690
3112 4737 -953
3450 8590 884
7587 5809 71
4182 673 410
7077 3411 -835
2345 4094 420
6917 5926 734
8074 5262 -693
1746 5095 101
5866 958 -628
5241 6553 263
4604 3708 733
7740 1865 372
1994 2923 233
2227 1807 636
1174 758 -984
828 2222 903
7128 2395 -472
8233 5994 -494
1213 2713 54
590 2816 816
2856 6094 175
7907 4464 549
3828 2035 345
7518 5825 -495
3426 4216 265
2109 3441 270
1048 6210 -153
2301 342 986
1597 1155 -665
2474 523 -335
2943 9144 -763
2323 8279 -5
8546 448 -408
2271 2205 494
4157 507 853
5276 894 -31
8871 5055 -972
3373 3792 -574
1825 6686 -729
5914 2939 283
8337 1243 161
823 7143 -475
4335 5770 -203
4811 2877 -124
6483 5526 -843
8882 1912 488
8326 2022 -672
2435 5169 77
4680 479 -249
395 3979 -595
2393 8302 671
3916 3558 920
1473 5252 470
4109 4455 962
6070 4545 -929
3 5872 -21
3607 242 -89
4281 8170 -764
246 5172 -34
1644 6290 839
8446 4283 -919
140 3855 540
1407 6184 738
4853 1001 809
179 2041 288
4332 5158 -699
2491 289 358
3515 7293 -591
4969 7351 -512
2015 8886 614
5559 4704 158
6874 5529 -777
7615 79 -617
5755 5043 636
5298 5665 -338
6380 1229 -924
5516 4843 838
5934 5986 151
4710 5553 373
3291 4036 104
8523 8989 593
513 3077 383
7660 4390 -493
1547 6155 -700
5017 8849 576
5489 211 970
1607 9098 -284
8949 3341 -183
3046 7566 482
4339 3597 -532
7690 8055 -979
7602 72 903
5091 576 -967
6698 7291 -724
5125 6566 -902
3287 1994 734
7421 5885 -746
7105 5292 301
4938 7215 423
5660 57 904
5021 2250 -530
1709 3393 -718
5117 5682 -95
6289 878 832
7569 3818 210
7664 2152 913
2551 3660 -75
7969 5561 -931
1964 83 -178
1493 1117 -641
1673 2241 168
6308 8558 286
5182 835 473
7245 337 218
2854 1574 244
717 386 72
5438 2746 -891
4239 6273 -220
3915 676 270
709 5315 954
7840 7721 832
1466 932 839
5619 8663 -622
374 2750 -186
6486 8846 -484
1564 4127 988
4559 3208 -758
5757 5701 235
6470 1053 -170
8663 8094 81
8828 7328 867
2792 4203 33
1193 1356 443
5446 1669 -236
7611 701 -974
7511 4115 -448
4285 3614 699
4496 2917 -101
1865 55 -10
812 3074 -962
6179 1483 -335
7493 1686 455
6385 3525 268
7978 2672 -95
8707 3334 589
7671 8999 -768
3289 4248 -851
2497 1109 664
2452 6479 195
7822 7962 693
6379 6291 976
2738 1658 445
3002 1964 -744
8568 5800 497
8462 1767 234
6405 6359 181
8796 8049 -710
6574 316 621
1681 6764 -111
2365 6466 82
4542 2401 -851
3314 4763 449
6450 620 -83
6269 2544 -179
5986 4201 -430
4371 675 116
5414 504 894
1034 4464 478
5554 6701 992
7123 8387 271
4558 8735 160
1908 7327 112
131 2686 268
4279 1460 483
6435 5624 -568
5703 2818 123
2350 420 804
8457 5884 301
919 7043 -176
6722 4135 810
6722 4383 361
634 3708 -759
4808 8250 -924
845 6979 -197
5528 4253 -309
1963 9077 654
3144 7596 584
6126 8798 221
5730 7391 397
1053 7556 211
28 5692 980
2684 2578 -817
2877 4133 -418
2756 1160 -994
935 3991 29
6044 2407 -858
1296 4480 781
2964 1046 917
7381 2912 649
8120 1475 982
815 3008 -305
2655 3448 -981
1603 6462 959
3581 8977 -491
7114 7134 -463
4768 5164 923
920 1974 462
5626 5331 -794
8019 146 -548
2233 1301 -748
8897 7485 883
2812 993 832
4571 4913 934
3223 5427 134
7709 7528 -506
7545 3122 -197
1149 1021 -242
9139 7463 -994
8287 1070 -44
3440 3816 -77
2715 6950 -109
5671 6373 -843
542 8929 130
1121 5539 -227
5162 3403 -332
1776 2809 927
1097 668 872
7625 2980 98
872 6684 969
1723 5907 -735
3612 5004 132
3509 7655 -569
7421 1009 -672
5087 3724 271
1999 6338 -905
3156 1764 -997
7583 7570 381
5852 3752 589
4338 590 -502
5945 4690 332
7384 1214 302
5979 6411 -171
6564 1977 -409
6474 7628 44
3106 1381 -48
1152 5611 947
4327 5321 -668
1548 5041 745
6709 4107 -962
8914 8802 -333
7829 4960 230
863 6496 -120
8339 8411 543
4536 5346 842
6296 2455 -634
5696 423 425
5415 7991 133
2838 9069 930
6514 8947 354
5757 114 642
292 9017 -744
7553 2369 -831
492 2232 -996
8464 2633 994
5795 6061 -293
4452 7452 841
971 5274 136
3700 180 -210
2011 3151 344
8 6650 971
5681 1905 -445
6614 5036 -229
6269 3920 415
853 4910 346
3716 7492 559
2747 7024 715
3002 5818 -602
593 6590 47
8164 8315 -820
1275 1868 -701
327 7929 463
1365 8710 639
7528 902 -107
7174 7910 560
7636 1 309
8064 7978 594
6837 5304 53
186 6016 482
2577 3832 -324
2273 7907 363
532 5256 -477
8044 492 74
9085 1309 -862
