18
834 857
534 592 -654
43 447 -89
211 270 318
339 417 353
133 598 -124
791 133 -42
876 724 751
831 469 -439
458 360 -493
358 576 188
622 549 510
350 298 -460
545 357 569
814 280 833
25 443 63
350 533 780
863 828 684
658 277 49
395 662 174
86 810 -387
292 549 748
158 360 42
295 579 311
848 795 -371
194 736 331
867 528 -435
315 623 -798
852 812 217
835 25 -572
70 257 -768
631 427 93
457 906 -157
711 175 514
35 702 708
762 296 -532
795 437 -541
378 174 -824
809 63 320
218 134 93
591 26 238
208 167 -167
261 290 353
516 256 -254
726 869 -559
420 412 -239
804 802 334
217 332 508
381 864 -665
661 57 615
330 643 -916
370 31 -721
42 273 -384
163 881 -946
778 555 296
713 870 374
455 676 511
240 860 637
473 559 382
639 250 -595
808 542 -969
651 875 -416
576 522 489
455 681 382
432 50 589
20 337 -17
837 54 754
656 730 -344
721 266 208
155 525 845
769 307 589
859 808 579
880 365 -183
750 710 983
903 567 -208
276 151 505
638 714 -383
625 882 448
578 847 -124
71 886 209
604 165 410
691 726 723
509 108 369
307 34 968
337 404 -273
790 487 -125
763 119 164
441 242 -602
694 673 -439
615 878 -509
25 600 677
841 446 84
121 453 737
831 916
484 664 857
174 624 607
559 476 -908
444 150 -560
550 51 322
262 238 -40
502 389 105
75 544 -762
369 176 -514
600 586 -91
136 824 146
792 653 -542
237 380 -387
638 145 948
113 551 -769
433 199 -160
189 262 718
651 691 -760
361 472 338
106 515 -505
468 718 564
251 257 -489
784 543 632
2 34 -665
182 614 858
152 715 -835
205 741 226
15 823 785
487 406 -317
200 130 400
9 415 -348
378 218 -707
189 320 -710
670 313 801
541 195 233
428 192 -702
360 122 350
161 349 640
277 765 -203
707 416 -54
516 119 -493
445 582 596
431 231 -942
105 305 4
131 731 369
534 158 732
100 660 742
640 188 -748
473 173 -77
707 594 -109
563 324 926
215 355 -987
72 605 876
743 165 -110
244 682 -377
75 787 -817
352 453 340
434 417 94
261 61 52
205 393 801
642 159 156
799 67 374
385 794 426
618 272 20
212 690 349
288 608 908
103 365 160
148 741 -215
389 57 135
49 823 357
239 215 660
166 457 829
116 757 -97
767 746 -452
513 751 509
451 476 -864
495 433 -884
577 749 179
144 343 291
299 669 -57
42 175 -136
575 781 57
503 728 784
36 152 129
830 302 -172
719 606 -754
818 567 981
139 194 -19
509 519 -892
746 554 300
547 554 167
299 135 569
408 150 -996
784 727 241
638 212 523
379 202 145
779 31 -54
613 286 -463
242 26 426
1 91 14
645 821 -852
547 337 -348
330 25 828
825 532 -513
66 579 588
831 358 677
608 339 84
55 735 -631
82 717 529
547 612 690
697 396 -729
818 783 -320
824 383 -452
385 822 617
358 792 816
543 486 676
324 678 -356
328 487 786
463 370 836
297 355 869
625 133 764
351 55 -626
226 469 35
225 268 900
807 588 732
98 16 -770
92 432 228
587 504 118
461 181 -124
502 743 -969
265 782 956
295 605 -504
519 470 -423
758 403 901
666 405 -369
811 391 191
561 242 -719
175 670 970
592 418 -642
94 587 390
521 785 -31
796 424 -241
417 217 640
783 745 541
44 416 -791
391 85 14
825 659 -209
393 700 -743
150 257 356
764 460 -500
755 140 -915
733 792 784
82 153 379
599 152 -128
235 377 20
746 811 688
830 276 -151
360 259 -653
703 258 301
337 35 -635
232 533 333
204 4 663
381 505 336
369 155 739
481 505 -94
73 678 414
110 741 -697
660 681 533
186 208 186
481 61 296
114 461 102
590 537 -367
447 189 -512
585 59 -839
726 536 -46
830 779 784
647 611 -446
184 72 738
604 776 529
66 762 369
549 460 229
458 88 -719
524 271 -639
543 310 -360
293 722 -507
293 815 -913
749 742 951
244 549 843
91 108 -963
615 554 -431
9 250 427
210 55 -507
826 405 -535
250 660 899
789 121 274
481 716 259
788 357 156
382 27 -709
201 252 57
155 713 -409
137 101 936
629 511 540
454 263 478
262 677 -249
386 363 596
262 499 -385
700 295 -876
495 255 -344
716 251 238
604 481 -909
591 546 930
755 62 5
326 685 -72
825 270 272
705 187 750
207 589 -385
200 418 652
469 98 -848
164 316 972
558 594 -531
161 392 -837
743 701 -625
84 526 686
626 204 521
591 432 984
96 101 955
634 436 -725
253 49 428
601 107 824
451 783 -432
498 826 758
831 286 399
756 775 593
364 162 732
13 491 469
258 645 -226
185 260 292
537 278 -653
282 24 803
746 336 304
608 160 -61
649 512 538
324 103 89
608 280 -39
503 828 320
396 242 584
305 585 824
566 9 739
626 191 -562
673 70 -48
170 366 -796
752 712 -138
429 821 -856
579 302 102
101 232 -687
404 427 549
737 694 -741
292 54 916
789 676 330
395 327 418
671 19 -888
550 210 -605
285 197 -782
524 37 792
239 46 -323
96 481 -604
754 367 -436
73 252 -99
302 425 320
133 352 645
822 471 996
280 47 -93
647 328 -33
530 190 424
713 286 -78
702 348 664
288 244 -137
197 517 -782
171 323 835
819 455 -108
652 663 -894
263 498 355
248 619 369
92 134 -357
615 534 -630
774 527 -651
712 115 -1
587 143 801
188 778 -548
254 309 225
777 635 -266
541 331 198
266 771 -126
514 578 -534
141 139 -511
710 817 -669
822 10 -801
195 728 391
289 356 733
578 646 -6
178 367 260
492 645 -685
124 205 -350
526 305 459
697 824 42
21 352 -71
392 396 115
499 592 -49
753 212 42
705 403 -878
577 782 54
371 594 -590
107 754 61
691 719 -285
226 774 -830
404 254 -827
663 510 97
378 110 589
284 340 -287
157 442 -517
27 226 222
23 635 -553
642 185 623
122 330 652
520 132 -403
632 80 -285
629 546 809
3 486 -882
593 209 540
375 124 350
750 112 -876
700 148 203
531 741 -23
290 672 267
410 780 756
473 656 808
382 164 452
143 457 899
403 149 727
79 713 302
249 130 -55
175 734 -503
633 157 591
399 305 818
571 416 -688
68 276 -721
199 554 -574
3 549 515
336 102 570
8 123 -513
12 746 815
235 38 -401
75 148 530
35 737 409
739 762 430
318 144 -422
169 598 -316
327 283 54
219 225 326
800 206 582
559 144 489
633 458 85
629 512 516
213 696 295
380 318 385
531 566 -271
382 71 248
830 37 103
414 487 -415
554 437 -567
208 371 297
677 195 222
12 721 360
300 376 -994
566 301 -876
339 116 244
772 497 -159
661 808 370
215 319 359
642 565 565
31 370 -357
479 494 408
550 811 -960
389 100 -52
697 243 579
544 133 794
334 27 89
442 77 561
49 212 -708
475 466 -109
509 107 -428
775 589 -959
682 508 229
44 219 775
367 496 -596
798 222 708
464 127 370
439 68 -8
379 460 515
269 466 -590
662 748 -218
479 57 -143
159 55 -464
506 323 716
522 544 880
184 211 322
646 722 405
281 416 -958
591 542 -343
829 504 -132
513 68 248
86 651 495
610 774 -511
414 700 -592
43 51 122
373 568 -750
718 228 -801
749 532 -997
182 198 -157
338 477 -707
33 794 491
371 759 -953
605 564 648
77 282 659
573 802 192
477 66 784
230 458 782
268 587 654
171 291 346
552 581 50
225 650 354
110 151 964
737 293 -822
812 619 250
247 228 320
409 809 -499
547 720 -311
81 820 569
109 260 -464
240 404 -109
681 416 -468
667 604 191
366 118 554
518 67 806
230 83 -316
244 674 404
689 334 -849
742 16 -896
522 441 -178
76 367 375
162 443 -593
800 689 -309
817 737 563
817 445 842
743 102 903
784 29 326
76 95 795
552 154 409
593 436 688
592 42 -316
650 620 771
79 157 838
250 156 980
697 310 835
350 627 -63
434 799 102
28 509 461
448 415 -542
778 507 359
83 346 24
632 238 500
20 569 -657
769 678 420
612 141 -655
81 388 589
382 594 -816
431 536 -287
333 556 -935
32 345 508
656 210 -109
607 250 -378
699 159 167
646 50 -601
139 218 -3
30 83 526
216 279 526
478 476 930
694 89 468
519 108 -572
192 458 753
102 173 680
193 667 -981
591 484 481
18 531 -291
402 224 -491
46 705 788
37 298 711
503 828 738
531 415 751
221 261 711
678 148 865
649 360 262
21 229 -910
508 419 196
540 120 757
401 53 904
294 406 478
723 371 160
512 200 229
191 692 927
496 416 314
831 402 374
234 515 -986
38 527 -556
667 69 916
227 568 -30
694 135 639
700 424 -603
97 777 227
202 550 -522
174 453 -788
676 375 931
342 383 270
700 621 -111
156 116 287
240 446 392
436 92 -621
339 603 -894
423 319 819
392 378 606
764 597 356
25 730 -757
713 680 -48
395 831 -701
199 743 900
454 693 -838
653 588 75
616 465 -40
99 16 62
435 198 -182
93 732 785
250 334 -331
392 710 -772
664 231 730
430 526 120
177 562 967
374 357 -130
436 489 -313
458 742 -795
647 617 877
375 624 -392
394 692 -243
481 727 65
247 390 -293
66 477 813
359 643 84
461 732 -542
670 344 -121
205 499 -520
326 404 -921
332 361 -468
201 245 131
86 36 -327
347 469 240
585 305 507
56 370 -234
798 252 -877
809 788 330
497 723 -116
611 282 -89
760 73 876
795 536 112
818 425 -791
7 104 954
421 35 448
791 823 801
783 10 -447
70 241 -895
672 79 68
651 71 -969
295 303 -689
18 627 -999
620 385 959
722 34 -403
333 798 589
515 444 721
539 496 155
266 736 -62
184 13 191
573 518 -734
466 100 609
528 95 -37
298 171 958
211 560 32
196 811 409
518 244 607
614 744 -693
787 515 -848
657 105 -474
404 681 -365
61 196 -274
236 773 -605
273 423 714
36 571 -128
487 396 812
803 686 418
535 550 608
401 490 -280
285 68 503
699 619 172
465 492 735
831 617 811
589 734 -220
243 263 500
736 355 706
547 787 613
603 710 -773
141 52 421
403 718 -832
751 458 882
533 717 -934
340 137 230
588 553 341
403 386 -166
272 613 -749
670 511 -264
570 773 283
434 81 123
165 246 -47
493 548 -750
183 348 733
481 313 -971
785 227 55
249 766 -181
279 441 -451
672 436 -898
169 656 -435
701 35 749
445 467 166
453 565 -203
283 713 244
633 245 172
372 694 662
577 765 -160
549 102 934
745 22 -983
592 173 -204
328 171 -806
453 56 -590
176 228 -728
50 478 181
168 31 655
289 33 -495
318 184 -982
90 78 -518
380 146 99
430 392 -583
195 350 -791
399 309 465
631 757 731
186 122 -207
612 775 -86
470 786 -824
457 8 254
283 262 -644
524 156 736
165 178 961
140 37 -924
802 687 -213
521 19 -483
681 317 -182
234 557 -66
801 8 974
480 419 233
19 683 -141
741 119 39
664 394 352
801 246 107
492 714 -48
792 168 814
225 349 287
748 127 4
214 130 -153
184 256 -570
216 316 471
410 727 275
164 455 -348
159 441 -58
403 467 -804
532 147 929
135 704 861
625 461 -805
655 401 146
291 61 -796
60 592 93
508 666 -287
378 388 170
322 400 479
116 536 252
206 261 755
392 504 509
228 558 582
457 336 -710
629 694 -350
675 638 -50
590 538 -640
802 126 -639
289 672 409
719 121 -943
183 487 136
138 732 -401
226 118 931
527 144 -530
221 700 -318
247 499 72
459 99 821
108 343 199
391 351 -230
486 142 801
409 633 -420
311 159 -435
83 388 -553
173 603 73
563 650 -814
293 30 -235
229 72 650
12 737 -841
210 166 105
54 580 -227
320 133 751
442 308 224
668 782 -489
463 722 878
540 339 -745
107 711 -872
625 61 -522
227 59 -751
128 1 430
512 211 634
599 154 546
654 284 438
8 266 533
595 562 964
63 346 391
191 814 84
387 641 746
485 532 862
422 455 143
673 437 -819
496 84 -897
409 576 -9
139 323 -907
312 252 613
90 589 350
336 636 -40
338 421 -691
45 506 74
677 712 319
507 726 -559
342 161 -374
793 546 -76
622 16 -330
476 41 669
263 128 -916
806 172 299
718 681 -193
32 691 -398
701 554 -366
32 547 -377
297 709 270
584 11 474
143 819 778
220 590 637
340 65 87
257 74 655
491 627 756
441 112 441
280 640 390
300 553 430
382 787 -801
144 60 -701
745 217 -442
497 808 -836
49 530 388
783 663 763
74 664 925
741 244 799
145 602 980
81 93 430
571 360 604
502 496 809
820 66 898
793 435 -628
764 637 682
179 701 -654
323 309 789
383 238 983
770 801 298
411 415 -50
822 200 264
354 410 242
177 307 552
488 81 -528
763 306 -328
121 371 -358
441 432 179
168 642 -471
384 206 -578
228 162 -262
545 96 -476
522 93 -113
434 481 -264
380 266 -827
801 696 -849
214 243 730
355 69 -499
771 134 538
478 6 834
470 342 880
541 123 -546
54 617 -473
253 240 -83
119 663 984
416 62 -794
537 479 619
82 452 -46
187 543 -52
108 356 -790
489 336 -189
560 603 -781
200 116 -277
644 270 774
13 52 956
75 71 -144
413 706 934
425 484 -40
744 67 -777
166 742 296
749 175 -114
72 827 -846
730 82 -356
634 472 -645
269 541 -808
341 224 -51
774 277 -180
145 448 106
299 655 177
556 366 42
512 463 -908
738 789 884
411 764 -645
143 382 903
433 449 -467
411 379 252
776 592 751
521 220 -592
758 183 -402
580 415 458
696 735 521
446 109 688
247 101 -677
253 521 -49
622 608 480
492 490 122
235 293 -899
776 107 -854
642 363 -748
41 83 -873
598 168 884
665 125 94
378 213 -125
587 311 498
759 258 24
428 202 -911
609 83 -841
206 678 476
369 615 -985
462 164 -842
108 102 -810
164 787 160
170 743 589
584 726 46
113 693 807
433 302 324
158 72 266
487 373 -494
544 274 -395
514 78 -4
156 809 -386
106 564 -567
765 694 -285
777 724 509
671 21 -883
53 709 -543
442 271 134
504 253 569
272 688 -357
216 831 -510
755 349 -976
526 249 888
544 442 102
214 780 831
229 661 752
622 338 -342
148 665 177
467 409 -46
597 317 -672
3 76 793
190 440 848
541 759 545
290 322 -365
464 609 -245
202 444 279
14 581 101
275 82 -316
519 524 709
870 880
568 474 951
379 657 -398
77 449 -639
498 227 613
118 311 531
18 225 35
234 543 -484
91 543 783
522 593 -426
841 23 -668
50 141 812
212 218 648
275 582 348
114 145 369
323 210 710
813 814 -510
426 3 465
526 444 -636
441 437 314
442 267 682
396 577 52
122 475 791
229 63 -66
659 140 700
792 758 914
113 673 637
701 414 -365
641 54 429
284 295 405
443 65 -463
835 104 -939
87 71 82
537 275 573
720 542 -539
49 14 218
94 517 266
697 626 -751
578 359 105
485 349 -406
528 356 -451
626 830 459
836 640 -399
267 297 456
57 150 289
718 807 -152
218 34 -327
240 683 -70
634 122 740
854 96 -476
89 400 -676
61 702 725
696 811 -461
413 7 582
41 319 211
503 525 -103
127 236 -27
730 391 -853
347 225 471
567 335 -545
795 153 -934
774 358 833
631 45 686
212 259 -258
247 735 99
116 564 824
521 329 -315
163 214 935
22 185 426
439 630 -619
118 447 937
327 442 -851
755 64 -510
482 856 495
708 61 -714
446 837 -477
264 780 554
114 488 931
362 770 -614
484 747 1
378 767 -981
264 573 -794
136 670 -107
371 342 -350
810 376 202
39 778 -952
264 846 -706
31 192 -754
77 671 -18
345 324 -725
282 23 -908
574 456 -373
245 516 -47
547 176 624
279 347 470
138 163 -466
466 168 125
810 170 580
761 21 337
225 782 -799
85 454 -558
375 524 -361
527 89 71
418 650 -257
535 426 -11
558 255 106
54 216 169
646 550 111
419 157 -480
808 204 354
36 788 367
21 543 -5
211 184 -517
737 344 643
820 379 613
662 623 434
712 424 -550
422 330 619
603 520 786
642 302 392
117 135 -7
815 292 -44
722 68 -590
514 367 400
686 326 -73
41 453 -903
475 655 -154
785 728 852
677 201 -822
614 818 -343
621 476 232
862 809 -485
653 564 773
672 644 767
305 870 12
404 99 833
366 646 402
540 758 401
716 467 -815
271 207 900
810 173 -696
383 49 -861
87 837 -725
539 624 215
49 454 183
349 761 87
11 67 -160
776 212 900
2 487 892
634 3 104
150 725 -401
23 644 -110
2 588 105
256 811 -32
374 579 123
6 822 275
406 720 -609
819 533 -178
219 832 101
359 541 149
763 319 -347
704 325 491
69 818 -456
686 600 209
88 198 894
278 760 967
554 42 822
617 376 995
590 338 129
637 358 -467
599 749 963
215 191 -802
858 387 793
22 614 -961
49 738 915
692 280 121
271 851 -955
424 747 -977
13 184 -443
100 794 163
851 44 858
453 295 130
828 12 -691
46 416 129
257 544 -431
326 9 929
165 588 -596
404 835 233
92 167 -217
644 101 -735
287 199 -647
495 282 -568
269 680 -389
20 309 -76
369 605 735
207 163 524
18 315 915
376 394 815
466 400 954
406 260 -365
374 527 -943
251 420 -860
157 369 948
865 519 811
414 126 567
184 416 -2
527 832 -585
450 792 8
405 311 923
835 822 -711
707 319 925
728 373 650
130 165 -128
550 394 -925
317 448 783
838 381 -708
824 36 242
704 299 761
329 393 -688
162 823 -323
684 700 -157
410 385 725
472 348 189
361 334 -397
525 600 -409
324 90 358
726 807 142
630 730 470
424 805 68
589 227 412
202 311 149
756 590 216
615 472 562
854 813 -730
832 794 750
761 514 -658
789 711 643
777 27 614
388 799 581
866 74 -905
630 681 777
124 743 659
216 421 -652
661 748 -76
186 90 -438
189 622 163
662 351 508
113 382 -837
601 143 -945
629 194 -21
693 61 -836
716 250 440
217 584 -842
868 342 -584
501 792 -502
353 832 998
258 726 262
317 384 341
322 521 -828
738 304 449
376 120 580
804 187 676
870 25 -748
695 524 -40
352 482 870
780 768 -529
226 122 798
749 298 -490
358 774 -705
452 533 -367
16 239 702
569 364 -588
248 23 109
539 280 -338
1 734 -504
182 394 -42
637 831 -603
158 261 -830
393 518 -449
405 352 -991
437 803 826
334 301 606
703 778 480
85 551 202
799 562 -27
734 605 998
790 600 -349
452 762 -814
844 575 -514
864 488 -1
137 40 497
841 123 446
130 308 222
535 28 -804
110 627 -397
611 259 225
103 68 347
311 27 -644
369 471 -949
566 29 -653
43 286 -23
174 70 -489
680 675 -273
191 99 -521
380 556 -648
135 603 -16
390 699 611
676 842 -930
222 516 -466
121 541 -949
254 255 -703
297 294 688
216 733 743
779 438 -681
537 658 277
329 835 -283
442 93 923
713 39 555
631 158 -227
649 58 266
651 130 -807
860 362 -581
372 127 278
318 250 381
839 496 -294
241 708 357
64 53 380
754 296 -198
455 55 -84
428 612 -636
601 806 -245
667 52 570
811 320 -386
144 219 -234
37 620 -797
59 362 810
827 200 383
660 45 478
708 86 620
570 319 -36
55 359 672
853 611 451
472 105 639
346 854 -854
225 299 -605
218 576 -945
359 535 -378
183 857 419
16 495 602
834 321 262
153 713 196
823 442 82
674 540 -694
542 646 954
816 772 411
538 611 577
601 346 964
649 208 744
49 228 742
123 161 -952
302 162 -775
167 141 -942
55 775 -963
420 569 278
259 287 349
536 501 -470
614 215 185
823 52 871
289 450 -322
636 446 437
485 185 662
391 512 -139
601 739 927
814 570 861
513 48 27
315 378 -182
668 711 -322
185 226 -926
700 701 -759
81 807 988
324 5 -4
392 704 -596
4 97 -342
525 712 -375
223 239 189
758 270 177
774 133 471
117 610 321
318 301 -446
622 106 174
114 762 -926
846 283 -864
539 600 -48
448 651 -553
567 713 18
382 98 217
75 248 680
473 566 -597
345 512 -497
526 195 -398
595 565 61
459 49 866
719 10 178
167 587 872
732 361 -624
607 129 -360
361 29 692
799 516 -23
296 525 -215
326 149 -138
811 319 -90
404 850 234
262 800 -657
86 315 -116
107 844 542
373 660 83
619 181 543
270 816 -756
312 325 806
831 669 -73
812 122 585
468 95 569
247 357 -771
281 711 -878
120 837 -180
683 261 310
225 10 -302
252 505 -451
660 417 558
723 4 -132
287 792 -886
618 664 -675
229 584 732
637 412 -213
311 838 90
627 674 -13
229 522 807
386 502 990
352 296 956
591 613 -441
843 535 -743
143 465 74
683 555 -219
869 773 29
101 409 -946
552 789 382
419 93 762
63 843 -330
78 441 -980
254 418 994
749 439 -203
356 626 588
791 71 718
713 844 -528
437 773 477
403 690 888
98 594 -774
819 712 592
186 767 471
419 661 66
583 555 335
39 340 -356
784 462 -117
206 34 443
350 87 168
750 332 -187
234 854 -544
869 559 851
222 294 584
735 641 708
295 197 -711
236 291 -808
181 475 358
493 335 932
867 633 -425
319 552 258
412 516 868
192 818 -698
107 103 422
628 219 -649
47 222 -102
685 546 -256
380 359 502
450 555 60
442 662 -718
299 772 631
75 675 -755
444 283 49
636 221 -946
357 298 -961
103 689 227
318 446 788
698 236 -289
3 524 -700
527 858 -373
679 597 -747
155 869 66
284 571 129
201 131 147
614 803 -304
606 562 -706
841 337 -850
609 702 -256
661 358 249
269 10 467
595 145 898
732 131 539
212 143 -983
265 241 -204
61 722 -179
626 86 -559
120 63 531
173 833 66
159 302 767
281 362 521
567 832 -44
162 867 643
469 659 829
744 269 -201
295 526 -112
464 709 773
849 206 388
171 309 894
519 677 59
749 60 -689
733 111 -312
818 569 -856
44 163 482
476 525 -312
279 803 556
190 646 24
30 581 907
826 773 757
540 784 878
286 510 839
637 398 -925
613 787 570
288 71 351
192 348 -657
7 592 595
652 87 551
83 456 30
467 748 -382
844 449 640
92 635 586
751 525 -602
523 136 -472
780 122 -989
711 204 544
845 531 361
242 336 -227
501 736 737
768 22 323
